_id,comments,date,id,likes,post_url,reactions,shares,texto
614357d75fd7e7debc6f8ac3,6,1631802675,10159724664595667,31,https://facebook.com/usatoday/posts/10159724664595667,null,0,"Three metropolitan areas —Phoenix, Las Vegas and Stockton, California — are among the 10 most overvalued housing markets in the nation, according to a new report.

USATODAY.COM
Should I rent or buy a home right now? Well, that depends on where you want to live."
614357db5fd7e7debc6f8ac4,13,1631800817,10159724426330667,75,https://facebook.com/usatoday/posts/10159724426330667,null,0,"Every couple has their ups and downs as well as moments where they experience change and need to adjust. These circumstances can test the relationship.

USATODAY.COM
It's time to normalize common relationship problems like dry spells and wanting time alone"
614357e05fd7e7debc6f8ac5,36,1631795621,10159724372970667,146,https://facebook.com/usatoday/posts/10159724372970667,null,0,"USA TODAY is collaborating with Tougaloo College for a conversation on how institutional racism can stall civil rights progress. Register to join us Wednesday, Sept. 29, at 7 p.m. ET.

USATODAY.COM
A conversation on civil rights: Join USA TODAY to discuss community leaders’ roles in helping fight systemic racism"
614357e45fd7e7debc6f8ac6,37,1631793387,10159724462840667,147,https://facebook.com/usatoday/posts/10159724462840667,null,0,"It wasn't immediately clear what charges Murdaugh is or would be facing, but state police this week listed him as a co-defendant in a botched scheme to arrange his murder in order for his life insurance policy to be paid out to his son.

USATODAY.COM
Alex Murdaugh to turn himself in amid botched murder, insurance fraud plot: What we know"
614357ea5fd7e7debc6f8ac7,212,1631792633,10159724451435667,545,https://facebook.com/usatoday/posts/10159724451435667,null,0,"Workers started installing the protective fencing around the U.S. Capitol on Wednesday, ahead of a planned ""Justice for J6"" rally on Sept. 18.

Security fencing installed after the Jan. 6 insurrection was removed in July: https://bit.ly/3CgoOu1

📷 Jessica Koscielniak and Jack Gruber, USA TODAY"
614357ee5fd7e7debc6f8ac8,42,1631790608,10159724408710667,223,https://facebook.com/usatoday/posts/10159724408710667,null,0,"Across the country, a common theme is emerging: The cost of long-term COVID-19 reaches far beyond those battling the illness.

And experts warn the pandemic may trigger a generational financial downturn in communities of color.

USATODAY.COM
Costs of long-hauler health care reach far beyond those battling to get better"
614357f25fd7e7debc6f8ac9,49,1631786287,10159724016355667,280,https://facebook.com/usatoday/posts/10159724016355667,null,0,"Devon Mostert wants people to ""rethink what you're about to post"" on social media following hateful comments made about her husband, NFL running back Raheem Mostert.

USATODAY.COM
49ers RB Raheem Mostert's wife Devon says family received 'gut-wrenching' comments after injury"
614357f65fd7e7debc6f8aca,54,1631783651,10159724052730667,233,https://facebook.com/usatoday/posts/10159724052730667,null,0,"""It’s going to change college football from what college football has always been. Now it’s just going to be another semipro endeavor,"" Brian Bosworth said about the recent rule changes.

Bosworth does believe there should be compensation for players.

USATODAY.COM
Brian Bosworth decries name, image and likeness endorsement deals: 'It's a recipe for disaster'"
614357fa5fd7e7debc6f8acb,49,1631780897,10159723996760667,220,https://facebook.com/usatoday/posts/10159723996760667,null,0,"TikTok's 'devious licks' trend features young people stealing school supplies – everything from soap dispensers and toilets to computers and film projectors, as well as other school equipment.

USATODAY.COM
Devious licks TikTok challenge encourages students to steal soap dispensers and COVID tests"
614357fe5fd7e7debc6f8acc,65,1631778255,10159724025160667,210,https://facebook.com/usatoday/posts/10159724025160667,null,0,"The claim: Thousands of ""lost votes"" and ""ghost votes"" in Arizona indicate the 2020 election was stolen.

Our rating: False ❌

USATODAY.COM
Fact check: No evidence 'lost votes' or 'ghost votes' affected Arizona's election outcome"
614358035fd7e7debc6f8acd,89,1631774666,10159723992625667,335,https://facebook.com/usatoday/posts/10159723992625667,null,0,"Several factors explain Newsom's victory, none more than the sinking number of registered Republican voters in the state. In 2003, when Democratic Gov. Gray Davis was recalled, Republicans made up 35% of the state's voters; today, they account for 24%.

USATODAY.COM
How did California Gov. Gavin Newsom so easily beat back a recall attempt? There are too few Republicans to vote him out."
614358065fd7e7debc6f8ace,72,1631771924,10159723985505667,817,https://facebook.com/usatoday/posts/10159723985505667,null,0,"Dustin Tavella's magical moment arrived Wednesday night on NBC's ""America’s Got Talent.""

Tavella became the third magician to take the crown, following Season 9 winner Mat Franco and Season 13 winner Shin Lim.

USATODAY.COM
'America's Got Talent' finale: Magician Dustin Tavella wins Season 16 in star-studded finale"
6143580a5fd7e7debc6f8acf,128,1631770122,10159724011955667,518,https://facebook.com/usatoday/posts/10159724011955667,null,0,"Authorities are searching for 22-year-old Gabrielle 'Gabby' Petito who set out on a cross-country trip, and have identified her fiancé, 23-year-old Brian Laundrie, as a person of interest after he returned from the trip without her.

USATODAY.COM
Florida woman reported missing after fiancé returns from trip without her; authorities say he's a person of interest"
