_id,comments,date,id,likes,post_url,reactions,shares,texto
61435a0b6367b1d926d8e91e,0,1631800904,4205955012806125,5,https://facebook.com/bloombergmarkets/posts/4205955012806125,null,0,"NEW: The people in charge of getting packages to your door are battling the pandemic, a labor shortage, and sky-high demand. Inside the brutal realities of supply chain hell.

BLOOMBERG.COM
What it’s like to work at the epicenter of the biggest shock wave to unsettle trade since the dawn of container shipping."
61435a106367b1d926d8e91f,3,1631792847,4205597012841925,7,https://facebook.com/bloombergmarkets/posts/4205597012841925,null,0,"NEW: China’s campaign against the crypto industry is now targeting miners who tried to disguise themselves as data researchers and storage facilities.

BLOOMBERG.COM
China Intensifies Hunt for Cryptocurrency Miners in Hiding"
61435a156367b1d926d8e920,0,1631789686,4205472962854330,9,https://facebook.com/bloombergmarkets/posts/4205472962854330,null,0,"Get caught up on what's moving markets.

BLOOMBERG.COM
Five Things You Need to Know to Start Your Day"
61435a196367b1d926d8e921,0,1631752344,4204189672982659,35,https://facebook.com/bloombergmarkets/posts/4204189672982659,null,0,"BREAKING: SpaceX launches four civilians on a three-day orbital excursion that many see as a harbinger of a new era in human spaceflight.

BLOOMBERG.COM
SpaceX Launches Four People on Private Dragon Spaceflight"
61435a1e6367b1d926d8e922,0,1631748578,4204051812996445,9,https://facebook.com/bloombergmarkets/posts/4204051812996445,null,0,"NEW: One problem with ESG scores is they're largely based on self-reported and unaudited information.

BLOOMBERG.COM
Palm Oil Giant’s Industry-Beating ESG Score Hides Razed Forests"
61435a226367b1d926d8e923,2,1631727491,4203332829735010,15,https://facebook.com/bloombergmarkets/posts/4203332829735010,null,0,"NEW: This is the inside story of how Peter Thiel gamed Trump, Silicon Valley’s biggest executives, and democracy itself to make billions, tax-free.

BLOOMBERG.COM
The inside story of how Peter Thiel gamed Trump, Silicon Valley’s biggest executives, and democracy itself to make billions, tax-free"
61435a276367b1d926d8e924,3,1631711033,179607380972693,15,https://facebook.com/bloombergmarkets/posts/179607380972693,null,0,"U.S. futures were steady, while European stocks declined as traders contemplated mixed data on the global recovery."
61435a2c6367b1d926d8e925,1,1631703682,4202301259838167,16,https://facebook.com/bloombergmarkets/posts/4202301259838167,null,0,"NEW: From the U.S. and Canada to Europe and Asia, these are the world's best B-schools.

BLOOMBERG.COM
The Best Business Schools in the World"
61435a316367b1d926d8e926,0,1631702975,4202276039840689,12,https://facebook.com/bloombergmarkets/posts/4202276039840689,null,0,"Get caught up on what's moving markets.

BLOOMBERG.COM
Five Things You Need to Know to Start Your Day"
61435a356367b1d926d8e927,2,1631679216,4201482396586720,9,https://facebook.com/bloombergmarkets/posts/4201482396586720,null,0,"BREAKING: North Korea appears to have fired a ballistic missile in its second major weapons test in less than a week, U.S. allies say.

BLOOMBERG.COM
North Korea Conducted Ballistic Missile Test, U.S. Allies Say"
61435a3b6367b1d926d8e928,0,1631678111,4201444623257164,16,https://facebook.com/bloombergmarkets/posts/4201444623257164,null,0,"LATEST: Macau’s top casino stocks lose a record $14 billion in value after China proposes stricter regulations on the world’s largest gambling market.

BLOOMBERG.COM
Macau Casinos See $14 Billion Wipeout as China Tightens Control"
61435a406367b1d926d8e929,6,1631677815,4201434613258165,29,https://facebook.com/bloombergmarkets/posts/4201434613258165,null,0,"BREAKING: California Governor Gavin Newsom has defeated an attempt to recall him from office, NBC and CNN project.

BLOOMBERG.COM
Networks Project Newsom Prevails in Recall: California Update"
61435a456367b1d926d8e92a,1,1631672312,4201252563276370,42,https://facebook.com/bloombergmarkets/posts/4201252563276370,null,0,"BREAKING: China's economy weakened further in August as a fresh Covid outbreak curbed consumer spending and travel.

BLOOMBERG.COM
China’s Economy Weakens as Consumers Turn Wary"
61435a4a6367b1d926d8e92b,3,1631642169,4200274376707522,30,https://facebook.com/bloombergmarkets/posts/4200274376707522,null,0,"NEW:
-Apple debuts iPhone 13 with camera, chip upgrades
-New iPad to include added features, faster chip
-Latest iPad Mini to support 5G networking

BLOOMBERG.COM
Apple Revamps iPad Mini and Adds Faster Chip to Entry-Level iPad"
